Report for mn0010,,,,,,,
Court,Transaction Date,Time,Pages,Client Code,Description,Search,Cost
ALSDC,05/02/2014,14:47:37,2,,IMAGE92-0,1:12-CV-00747-KD-N DOCUMENT 92-0,$0.20
ALSDC,05/02/2014,14:49:29,2,,IMAGE79-0,1:12-CV-00747-KD-N DOCUMENT 79-0,$0.20
ALSDC,05/07/2014,10:20:25,9,OFFICE,DOCKET REPORT,1:12-CV-00747-KD-N,$0.90
ALSDC,05/12/2014,11:15:55,2,OFFICE,IMAGE105-0,1:12-CV-00747-KD-N DOCUMENT 105-0,$0.20
ALSDC,05/15/2014,09:46:23,9,OFFICE,DOCKET REPORT,1:12-CV-00747-KD-N,$0.90
ALSDC,05/15/2014,09:46:55,2,OFFICE,IMAGE90-0,1:12-CV-00747-KD-N DOCUMENT 90-0,$0.20
ALSDC,05/15/2014,09:48:10,3,OFFICE,IMAGE96-0,1:12-CV-00747-KD-N DOCUMENT 96-0,$0.30
ALSDC,05/15/2014,09:48:26,3,OFFICE,IMAGE98-0,1:12-CV-00747-KD-N DOCUMENT 98-0,$0.30
ALSDC,05/15/2014,09:48:36,3,OFFICE,IMAGE99-0,1:12-CV-00747-KD-N DOCUMENT 99-0,$0.30
ALSDC,05/15/2014,09:48:54,3,OFFICE,IMAGE103-0,1:12-CV-00747-KD-N DOCUMENT 103-0,$0.30
ALSDC,05/15/2014,09:49:14,2,OFFICE,IMAGE106-0,1:12-CV-00747-KD-N DOCUMENT 106-0,$0.20
ALSDC,05/25/2014,10:31:13,2,OFFICE,IMAGE108-0,1:12-CV-00747-KD-N DOCUMENT 108-0,$0.20
ALSDC,06/19/2014,15:22:14,2,,IMAGE112-0,1:12-CV-00747-KD-N DOCUMENT 112-0,$0.20
AREDC,04/08/2014,12:14:45,30,,DOCKET REPORT,4:12-CV-00245-JM START DATE: 01/08/2014,$3.00
AREDC,04/08/2014,12:15:54,6,,DOCKET REPORT,4:12-CV-00737-SWW,$0.60
AREDC,04/08/2014,12:16:25,2,,DOCKET REPORT,4:14-CV-00067-JM,$0.20
AREDC,04/08/2014,12:17:25,4,,IMAGE2-0,4:14-CV-00067-JM DOCUMENT 2-0,$0.40
AREDC,04/08/2014,12:30:50,8,,DOCKET REPORT,4:13-CV-00096-JM,$0.80
AREDC,06/24/2014,09:38:13,10,,HISTORY/DOCUMENTS,4:08-CV-00342-JLH,$1.00
AREDC,06/24/2014,09:39:16,1,,CASE SUMMARY,4:08-CV-00342-JLH,$0.10
AREDC,06/24/2014,09:43:50,1,,CASE SUMMARY,4:10-CV-01025-JLH,$0.10
ARWBK,04/28/2014,11:20:40,30,LOUIS DREYFUSS/ALLENS,DOCKET REPORT,5:13-BK-73597 FIL OR ENT: FILED FROM: 1/,$3.00
ARWBK,04/28/2014,11:22:37,3,LOUIS DREYFUSS/ALLENS,IMAGE689-0,5:13-BK-73597                  DOCUMENT,$0.30
ARWBK,05/13/2014,10:43:00,1,LOUIS DREYFUSS/ALLENS,SEARCH,LNAME: ALLENS,$0.10
ARWBK,05/13/2014,10:43:19,30,LOUIS DREYFUSS/ALLENS,DOCKET REPORT,5:13-BK-73597 FIL OR ENT: FILED FROM: 1/,$3.00
ARWBK,05/13/2014,10:44:05,30,LOUIS DREYFUSS/ALLENS,IMAGE873-0,5:13-BK-73597                  DOCUMENT,$3.00
ARWBK,05/13/2014,10:52:21,30,LOUIS DREYFUSS/ALLENS,DOCKET REPORT,5:13-BK-73597 FIL OR ENT: FILED FROM: 1/,$3.00
ARWBK,05/13/2014,10:53:04,12,LOUIS DREYFUSS/ALLENS,IMAGE869-0,5:13-BK-73597,$1.20
ARWBK,05/13/2014,10:53:04,5,LOUIS DREYFUSS/ALLENS,IMAGE869-1,5:13-BK-73597,$0.50
ARWBK,05/13/2014,10:53:04,2,LOUIS DREYFUSS/ALLENS,IMAGE869-2,5:13-BK-73597,$0.20
ARWDC,04/01/2014,15:28:40,3,CLARK/PILGRIM S/MORRIS  26034-2,DOCKET REPORT,4:13-CV-04059-SOH,$0.30
ARWDC,04/01/2014,15:29:39,1,CLARK/PILGRIM S/MORRIS  26034-2,IMAGE2-0,4:13-CV-04059-SOH DOCUMENT 2-0,$0.10
ARWDC,04/01/2014,15:30:04,1,CLARK/PILGRIM S/MORRIS  26034-2,IMAGE4-0,4:13-CV-04059-SOH DOCUMENT 4-0,$0.10
ARWDC,04/01/2014,15:30:42,2,CLARK/PILGRIM S/MORRIS  26034-2,IMAGE5-0,4:13-CV-04059-SOH DOCUMENT 5-0,$0.20
ARWDC,04/01/2014,15:30:56,2,CLARK/PILGRIM S/MORRIS  26034-2,IMAGE6-0,4:13-CV-04059-SOH DOCUMENT 6-0,$0.20
CACBK,04/02/2014,07:20:58,12,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.20
CACBK,04/02/2014,07:21:04,4,,ASSOCIATED CASES,2:13-BK-22155-PC,$0.40
CACBK,04/02/2014,07:21:44,2,,DOCKET REPORT,2:13-AP-02211-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,04/02/2014,07:22:09,1,,IMAGE11-0,2:13-AP-02211-PC               DOCUMENT,$0.10
CACBK,04/02/2014,07:22:44,16,,IMAGE14-0,2:13-AP-02211-PC               DOCUMENT,$1.60
CACBK,04/02/2014,07:23:40,2,,DOCKET REPORT,2:13-AP-02207-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,04/02/2014,07:24:08,2,,DOCKET REPORT,2:13-AP-02205-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,04/02/2014,07:24:24,2,,DOCKET REPORT,2:14-AP-01021-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,04/02/2014,07:24:40,1,,DOCKET REPORT,2:14-AP-01131-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:24:48,1,,DOCKET REPORT,2:13-AP-02214-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:24:59,1,,DOCKET REPORT,2:13-AP-01919-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:25:12,1,,DOCKET REPORT,2:13-AP-02203-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:26:22,1,,DOCKET REPORT,2:13-AP-01916-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:26:34,1,,DOCKET REPORT,2:13-AP-01748-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:26:46,1,,DOCKET REPORT,2:13-AP-01713-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:26:57,1,,DOCKET REPORT,2:13-AP-01714-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:27:10,1,,DOCKET REPORT,2:13-AP-01715-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:27:25,1,,DOCKET REPORT,2:13-AP-01728-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:27:37,12,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.20
CACBK,04/02/2014,07:28:12,1,,DOCKET REPORT,2:13-AP-02202-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:28:29,1,,DOCKET REPORT,2:13-AP-01920-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:28:47,1,,DOCKET REPORT,2:13-AP-01828-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:29:04,1,,DOCKET REPORT,2:13-AP-01802-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:29:17,1,,DOCKET REPORT,2:13-AP-01742-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:33:27,1,,DOCKET REPORT,2:14-BK-14581-BR FIL OR ENT: FILED FROM:,$0.10
CACBK,04/02/2014,07:33:55,15,,DOCKET REPORT,8:13-BK-12153-SC FIL OR ENT: FILED FROM:,$1.50
CACBK,05/02/2014,13:41:38,2,,DOCKET REPORT,2:14-AP-01021-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,05/02/2014,13:42:37,1,,DOCKET REPORT,2:14-AP-01131-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,05/02/2014,13:44:32,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/02/2014,13:46:07,4,,ASSOCIATED CASES,2:13-BK-22155-PC,$0.40
CACBK,05/02/2014,13:46:32,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/02/2014,13:48:08,4,,ASSOCIATED CASES,2:13-BK-22155-PC,$0.40
CACBK,05/02/2014,13:48:27,2,,DOCKET REPORT,2:13-AP-02211-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,05/02/2014,13:49:09,4,,ASSOCIATED CASES,2:13-BK-22155-PC,$0.40
CACBK,05/02/2014,13:49:25,2,,DOCKET REPORT,2:13-AP-02207-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,05/02/2014,14:00:25,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/05/2014,08:44:57,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/05/2014,08:45:19,26,,IMAGE588-0,2:13-BK-22155-PC               DOCUMENT,$2.60
CACBK,05/05/2014,08:46:03,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/05/2014,12:11:51,1,,DOCKET REPORT,2:13-AP-02204-PC FIL OR ENT: FILED FROM:,$0.10
CACBK,05/05/2014,12:13:27,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/05/2014,12:14:32,4,,ASSOCIATED CASES,2:13-BK-22155-PC,$0.40
CACBK,05/05/2014,12:15:07,2,,DOCKET REPORT,2:13-AP-02205-PC FIL OR ENT: FILED FROM:,$0.20
CACBK,05/05/2014,12:15:27,14,,IMAGE9-0,2:13-AP-02205-PC               DOCUMENT,$1.40
CACBK,05/05/2014,12:18:25,4,,ASSOCIATED CASES,2:13-BK-22155-PC,$0.40
CACBK,05/05/2014,12:18:37,11,,DOCKET REPORT,2:13-BK-22155-PC FIL OR ENT: FILED FROM:,$1.10
CACBK,05/05/2014,12:19:57,12,,IMAGE590-0,2:13-BK-22155-PC               DOCUMENT,$1.20
CACBK,05/07/2014,10:04:00,4,VALMONT/TL FABRICATIONS,DOCKET REPORT,2:11-BK-61549-BB FIL OR ENT: FILED FROM:,$0.40
CACBK,05/07/2014,10:04:09,15,VALMONT/TL FABRICATIONS,ASSOCIATED CASES,2:11-BK-61549-BB,$1.50
CACBK,05/07/2014,10:04:25,3,VALMONT/TL FABRICATIONS,DOCKET REPORT,2:13-AP-02187-BB FIL OR ENT: FILED FROM:,$0.30
CACBK,05/07/2014,10:05:19,5,VALMONT/TL FABRICATIONS,IMAGE9-0,2:13-AP-02187-BB               DOCUMENT,$0.50
CACBK,05/07/2014,10:07:37,2,VALMONT/TL FABRICATIONS,IMAGE12-0,2:13-AP-02187-BB               DOCUMENT,$0.20
CACBK,05/07/2014,10:33:30,12,VALMONT/TL FABRICATIONS,IMAGE1-0,2:13-AP-02187-BB               DOCUMENT,$1.20
CACBK,05/14/2014,09:46:35,2,,DOCKET REPORT,2:13-AP-02211-DS FIL OR ENT: FILED FROM:,$0.20
CACBK,05/14/2014,09:54:56,1,,ASSOCIATED CASES,2:13-AP-02211-DS,$0.10
CACBK,05/14/2014,09:55:04,12,,DOCKET REPORT,2:13-BK-22155-DS FIL OR ENT: FILED FROM:,$1.20
CACBK,05/14/2014,09:55:09,4,,ASSOCIATED CASES,2:13-BK-22155-DS,$0.40
CACBK,05/20/2014,13:43:28,3,,DEADLINE/SCHEDULE,2:13-BK-22155-DS,$0.30
CACBK,05/20/2014,13:43:56,12,,DOCKET REPORT,2:13-BK-22155-DS FIL OR ENT: FILED FROM:,$1.20
CACBK,05/20/2014,13:44:09,4,,ASSOCIATED CASES,2:13-BK-22155-DS,$0.40
CACBK,05/20/2014,13:44:19,2,,DOCKET REPORT,2:13-AP-02211-DS FIL OR ENT: FILED FROM:,$0.20
CACBK,05/20/2014,13:44:32,4,,IMAGE16-0,2:13-AP-02211-DS               DOCUMENT,$0.40
CACBK,05/29/2014,08:33:10,3,VALMONT/TL FABRICATION,DOCKET REPORT,2:13-AP-02187-BB FIL OR ENT: FILED FROM:,$0.30
CACBK,05/29/2014,08:33:33,6,VALMONT/TL FABRICATION,IMAGE15-0,2:13-AP-02187-BB               DOCUMENT,$0.60
CACBK,05/29/2014,08:34:50,2,VALMONT/TL FABRICATION,IMAGE4-0,2:13-AP-02187-BB               DOCUMENT,$0.20
CACBK,05/29/2014,09:13:26,30,VALMONT/TL FABRICATION,DOCKET REPORT,2:11-BK-61549-BB FIL OR ENT: FILED FROM:,$3.00
CACBK,05/29/2014,09:16:06,2,VALMONT/TL FABRICATION,IMAGE196-0,2:11-BK-61549-BB               DOCUMENT,$0.20
CACBK,05/29/2014,12:11:56,1,VALMONT/TL FABRICATION,SEARCH,LNAME: VALMONT,$0.10
CACBK,05/29/2014,12:12:22,3,VALMONT/TL FABRICATION,DOCKET REPORT,2:13-AP-02187-BB FIL OR ENT: FILED FROM:,$0.30
CACBK,05/29/2014,12:12:33,6,VALMONT/TL FABRICATION,IMAGE15-0,2:13-AP-02187-BB               DOCUMENT,$0.60
CACBK,06/03/2014,12:37:50,1,VALMONT/CALWEST/TL FABRICATION,SEARCH,LNAME: RL FABRICATION,$0.10
CACBK,06/03/2014,12:37:55,1,VALMONT/CALWEST/TL FABRICATION,SEARCH,LNAME: RL FABRICATIONS,$0.10
CACBK,06/03/2014,12:38:07,15,VALMONT/CALWEST/TL FABRICATION,ASSOCIATED CASES,2:11-BK-61549-BB,$1.50
CACBK,06/03/2014,12:38:25,3,VALMONT/CALWEST/TL FABRICATION,DOCKET REPORT,2:13-AP-02188-BB FIL OR ENT: FILED FROM:,$0.30
CACBK,06/03/2014,12:38:43,5,VALMONT/CALWEST/TL FABRICATION,IMAGE18-0,2:13-AP-02188-BB               DOCUMENT,$0.50
CACBK,06/03/2014,12:40:21,2,VALMONT/CALWEST/TL FABRICATION,DOCKET REPORT,2:13-AP-02187-BB FIL OR ENT: FILED FROM:,$0.20
CACBK,06/03/2014,12:40:30,3,VALMONT/CALWEST/TL FABRICATION,DOCKET REPORT,2:13-AP-02187-BB FIL OR ENT: FILED FROM:,$0.30
CACBK,06/03/2014,12:40:56,2,VALMONT/CALWEST/TL FABRICATION,IMAGE12-0,2:13-AP-02187-BB               DOCUMENT,$0.20
CACBK,06/05/2014,12:46:39,1,VALMONT/TL FABRICATION,CLAIMS REGISTER,2:11-BK-61549-BB      FILED OR ENTERED F,$0.10
CACBK,06/06/2014,09:31:45,13,,DOCKET REPORT,2:13-BK-22155-DS FIL OR ENT: FILED FROM:,$1.30
CACBK,06/06/2014,11:11:01,13,,DOCKET REPORT,2:13-BK-22155-DS FIL OR ENT: FILED FROM:,$1.30
CACBK,06/06/2014,11:11:27,30,,IMAGE619-0,2:13-BK-22155-DS               DOCUMENT,$3.00
CACDC,04/01/2014,13:04:22,3,27096-2,IMAGE40-0,2:12-CV-00225-RGK-SH DOCUMENT 40-0,$0.30
CACDC,04/08/2014,10:19:05,4,,DOCKET REPORT,5:13-CV-00757-AG-PJW   END DATE: 4/8/201,$0.40
CACDC,04/08/2014,10:34:55,30,,DOCKET REPORT,2:11-CV-05379-MMM-AGR   END DATE: 4/8/20,$3.00
CACDC,04/09/2014,10:50:18,1,MNMK,SEARCH,LAST NAME: HAWK FIRST NAME: ROBERT,$0.10
CACDC,04/09/2014,10:50:35,30,MNMK,DOCKET REPORT,2:11-CV-05379-MMM-AGR   END DATE: 4/9/20,$3.00
CACDC,04/09/2014,15:39:50,5,,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 4/9/201,$0.50
CACDC,04/09/2014,15:40:07,10,,IMAGE37-0,2:12-CV-00225-RGK-SH DOCUMENT 37-0,$1.00
CACDC,04/17/2014,05:25:24,27,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-04936-GHK-VBK   END DATE: 4/17/2,$2.70
CACDC,04/17/2014,05:25:44,6,CAG/DAVID SEEDS,IMAGE263-0,2:12-CV-04936-GHK-VBK DOCUMENT 263-0,$0.60
CACDC,04/17/2014,05:32:44,1,CAG/DAVID SEEDS,IMAGE217-0,2:12-CV-04936-GHK-VBK DOCUMENT 217-0,$0.10
CACDC,04/17/2014,05:36:52,30,CAG/DAVID SEEDS,DOCKET REPORT,2:10-CV-04524-GHK-VBK   END DATE: 4/17/2,$3.00
CACDC,04/17/2014,05:38:45,1,CAG/DAVID SEEDS,IMAGE315-0,2:10-CV-04524-GHK-VBK DOCUMENT 315-0,$0.10
CACDC,04/17/2014,05:39:04,11,CAG/DAVID SEEDS,IMAGE314-0,2:10-CV-04524-GHK-VBK DOCUMENT 314-0,$1.10
CACDC,04/21/2014,13:22:46,2,CAG/DAVID SEEDS,SEARCH,LAST NAME: LILLY,$0.20
CACDC,04/21/2014,13:22:54,6,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 4/21/20,$0.60
CACDC,04/21/2014,13:23:29,13,CAG/DAVID SEEDS,IMAGE19-0,2:12-CV-00225-RGK-SH DOCUMENT 19-0,$1.30
CACDC,04/21/2014,13:26:07,2,CAG/DAVID SEEDS,IMAGE8-0,2:12-CV-00225-RGK-SH DOCUMENT 8-0,$0.20
CACDC,04/29/2014,07:53:24,27,27096-2,IMAGE47-0,2:12-CV-00225-RGK-SH DOCUMENT 47-0,$2.70
CACDC,04/29/2014,07:57:47,6,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 4/29/20,$0.60
CACDC,04/29/2014,07:58:43,4,27096-2,IMAGE47-1,2:12-CV-00225-RGK-SH DOCUMENT 47-1,$0.40
CACDC,04/29/2014,07:58:59,6,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 4/29/20,$0.60
CACDC,04/29/2014,08:00:31,24,27096-2,IMAGE47-2,2:12-CV-00225-RGK-SH DOCUMENT 47-2,$2.40
CACDC,04/29/2014,08:41:44,1,27096-2,IMAGE53-0,2:12-CV-00225-RGK-SH DOCUMENT 53-0,$0.10
CACDC,04/29/2014,08:46:08,4,27096-2,IMAGE48-0,2:12-CV-00225-RGK-SH DOCUMENT 48-0,$0.40
CACDC,04/29/2014,08:49:13,6,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 4/29/20,$0.60
CACDC,04/29/2014,08:50:03,10,27096-2,IMAGE48-1,2:12-CV-00225-RGK-SH DOCUMENT 48-1,$1.00
CACDC,04/29/2014,08:55:53,4,27096-2,IMAGE51-0,2:12-CV-00225-RGK-SH DOCUMENT 51-0,$0.40
CACDC,04/29/2014,08:56:40,2,27096-2,IMAGE51-1,2:12-CV-00225-RGK-SH DOCUMENT 51-1,$0.20
CACDC,04/29/2014,11:48:13,4,27096-2,IMAGE42-0,2:12-CV-00225-RGK-SH DOCUMENT 42-0,$0.40
CACDC,04/29/2014,11:49:28,4,27096-2,IMAGE42-1,2:12-CV-00225-RGK-SH DOCUMENT 42-1,$0.40
CACDC,04/29/2014,11:49:56,2,27096-2,IMAGE42-2,2:12-CV-00225-RGK-SH DOCUMENT 42-2,$0.20
CACDC,04/29/2014,11:50:29,2,27096-2,IMAGE42-3,2:12-CV-00225-RGK-SH DOCUMENT 42-3,$0.20
CACDC,04/30/2014,11:46:07,6,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 4/30/20,$0.60
CACDC,05/02/2014,07:42:36,6,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/2/201,$0.60
CACDC,05/02/2014,15:23:34,10,CAG/DAVID SEEDS,DOCKET REPORT,5:11-CV-01953-RGK-FFM   END DATE: 5/2/20,$1.00
CACDC,05/02/2014,15:25:00,25,CAG/DAVID SEEDS,IMAGE25-0,5:11-CV-01953-RGK-FFM DOCUMENT 25-0,$2.50
CACDC,05/02/2014,15:27:08,30,CAG/DAVID SEEDS,DOCKET REPORT,2:10-ML-02199-DDP-RZ   END DATE: 5/2/201,$3.00
CACDC,05/02/2014,15:27:33,30,CAG/DAVID SEEDS,IMAGE246-0,2:10-ML-02199-DDP-RZ DOCUMENT 246-0,$3.00
CACDC,05/02/2014,15:29:52,19,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-01983-GHK-MRW   END DATE: 5/2/20,$1.90
CACDC,05/02/2014,15:30:24,30,CAG/DAVID SEEDS,IMAGE94-0,2:12-CV-01983-GHK-MRW DOCUMENT 94-0,$3.00
CACDC,05/05/2014,08:06:50,6,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/5/201,$0.60
CACDC,05/05/2014,08:07:15,30,CAG/DAVID SEEDS,IMAGE1-0,2:12-CV-00225-RGK-SH DOCUMENT 1-0,$3.00
CACDC,05/05/2014,08:09:13,13,CAG/DAVID SEEDS,IMAGE19-0,2:12-CV-00225-RGK-SH DOCUMENT 19-0,$1.30
CACDC,05/05/2014,08:10:28,18,CAG/DAVID SEEDS,IMAGE41-0,2:12-CV-00225-RGK-SH DOCUMENT 41-0,$1.80
CACDC,05/05/2014,11:14:17,2,,SEARCH,LAST NAME: LILLY,$0.20
CACDC,05/05/2014,11:14:23,6,,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/5/201,$0.60
CACDC,05/05/2014,11:14:53,2,,IMAGE38-0,2:12-CV-00225-RGK-SH DOCUMENT 38-0,$0.20
CACDC,05/05/2014,12:29:57,6,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/5/201,$0.60
CACDC,05/07/2014,07:05:50,7,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/7/201,$0.70
CACDC,05/08/2014,07:14:47,2,CAG/DAVID SEEDS,SEARCH,LAST NAME: RIVAS FIRST NAME: ROSEMARY,$0.20
CACDC,05/08/2014,07:15:07,7,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/8/201,$0.70
CACDC,05/09/2014,14:11:28,1,CAG/DAVID SEEDS,SEARCH,LAST NAME: ALETA FIRST NAME: LILLY,$0.10
CACDC,05/09/2014,14:11:57,7,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/9/201,$0.70
CACDC,05/09/2014,14:12:55,1,CAG/DAVID SEEDS,STATUS,2:12-CV-00225-RGK-SH,$0.10
CACDC,05/09/2014,14:13:04,7,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/9/201,$0.70
CACDC,05/13/2014,06:32:48,8,27096-2,IMAGE69-0,2:12-CV-00225-RGK-SH DOCUMENT 69-0,$0.80
CACDC,05/14/2014,07:57:41,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,07:58:54,9,27096-2,IMAGE68-0,2:12-CV-00225-RGK-SH DOCUMENT 68-0,$0.90
CACDC,05/14/2014,07:59:19,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,08:00:40,4,27096-2,IMAGE68-1,2:12-CV-00225-RGK-SH DOCUMENT 68-1,$0.40
CACDC,05/14/2014,08:01:52,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,08:02:33,29,27096-2,IMAGE68-2,2:12-CV-00225-RGK-SH DOCUMENT 68-2,$2.90
CACDC,05/14/2014,08:03:29,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,08:04:10,2,27096-2,IMAGE68-3,2:12-CV-00225-RGK-SH DOCUMENT 68-3,$0.20
CACDC,05/14/2014,08:04:39,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,08:05:02,2,27096-2,IMAGE68-4,2:12-CV-00225-RGK-SH DOCUMENT 68-4,$0.20
CACDC,05/14/2014,11:15:58,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:17:04,4,27096-2,IMAGE21-0,2:12-CV-00225-RGK-SH DOCUMENT 21-0,$0.40
CACDC,05/14/2014,11:17:49,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:18:16,2,27096-2,IMAGE21-1,2:12-CV-00225-RGK-SH DOCUMENT 21-1,$0.20
CACDC,05/14/2014,11:18:32,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:18:56,2,27096-2,IMAGE21-2,2:12-CV-00225-RGK-SH DOCUMENT 21-2,$0.20
CACDC,05/14/2014,11:19:14,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:19:39,5,27096-2,IMAGE21-3,2:12-CV-00225-RGK-SH DOCUMENT 21-3,$0.50
CACDC,05/14/2014,11:19:52,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:20:24,17,27096-2,IMAGE21-4,2:12-CV-00225-RGK-SH DOCUMENT 21-4,$1.70
CACDC,05/14/2014,11:20:42,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:21:11,15,27096-2,IMAGE21-5,2:12-CV-00225-RGK-SH DOCUMENT 21-5,$1.50
CACDC,05/14/2014,11:21:28,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:21:55,10,27096-2,IMAGE21-6,2:12-CV-00225-RGK-SH DOCUMENT 21-6,$1.00
CACDC,05/14/2014,11:22:13,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:22:39,9,27096-2,IMAGE21-7,2:12-CV-00225-RGK-SH DOCUMENT 21-7,$0.90
CACDC,05/14/2014,11:23:23,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,11:23:46,3,27096-2,IMAGE21-8,2:12-CV-00225-RGK-SH DOCUMENT 21-8,$0.30
CACDC,05/14/2014,12:28:18,8,27096-2,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/14/20,$0.80
CACDC,05/14/2014,12:29:03,30,27096-2,IMAGE1-0,2:12-CV-00225-RGK-SH DOCUMENT 1-0,$3.00
CACDC,05/15/2014,10:06:08,8,CAG/DAVID SEEDS,DOCKET REPORT,2:12-CV-00225-RGK-SH   END DATE: 5/15/20,$0.80
CACDC,05/15/2014,10:07:51,27,CAG/DAVID SEEDS,IMAGE47-0,2:12-CV-00225-RGK-SH DOCUMENT 47-0,$2.70
CACDC,05/15/2014,10:10:21,24,CAG/DAVID SEEDS,IMAGE47-2,2:12-CV-00225-RGK-SH DOCUMENT 47-2,$2.40
